,Unnamed: 0,Tweet,Scores
1054,1605,msaiddidu ruang kpu vs warnet ruang kpu buat suara rakyat jadi sampah ruang warnet buat mata,-1.0
1055,1606,banyak propaganda negatif kpu pb hmi jangan mudah provokasi berita takjelas,-1.0
1056,1607,patriotis nasionalis malah jadiin musibah tinggal org anak bangsa sbg alat propaganda utk lemah kpu,-1.0
1057,1609,segafmustofa zarafaul libra kpuid wr fagtng bangzul banyak bu doang,1.0
1058,1610,jaidun akibat kpu kena firus salah infut ri jdi ri,-1.0
1059,1611,abiyyu cakkhum kpuid bangpino putrabanten maulanatigor mbahuyok lg proses kena karma habib rizieq e,-1.0
1060,1612,hasil pleno kpu ketapang capres unggul tipis pemahan jokowimaruf menang telak marau air,1.0
1061,1614,mbah moen harap real count kpu ramadhan jalan aman tunjuk menj,1.0
1062,1615,he masabudiman paham kalimat keluar kpuid paksa utk kata kau anggota kpu adapu,-1.0
1063,1616,detikcom nyusun jadwal kebalik team bapakorang quick count bapak deklarasiini masa rekapi,1.0
1064,1620,update jelang pagi data masuk selisih suara jtan moga wiken lancar m,1.0
1065,1621,anakragil azmi ferdinandhaean kpuid move on tu pemilu berani jujur lama curang namanya mun,-1.0
1066,1622,powerofreceh bawasluri kpuid kpu giring opini publik rcount kpu sdh masuk input jawa tengah,-1.0
1067,1624,solehuddinplg joked c edit dulu banyak scan c scan c web kpuid ubah se,1.0
1068,1626,invut data kpu salah otak atiik,-1.0
1069,1627,rileks waspada ketua satgas bpn bpk toto nyata suara tggl tunggu putus kpu k,-1.0
1070,1628,hasil demokrasi ujungnya milih bu rakyat kpu dungu bwrjamaah ai tu tel yu dad is awer,-1.0
1071,1629,bpn prabowo serah bukti duga curang situng kpu bawasluri jamin,-1.0
1072,1630,tsamaradki kpuid kpuid netral jd usah heran hasil kpu gtu,1.0
1073,1635,powerofreceh bawasluri kpuid massal salah input,-1.0
1074,1636,sheismysin kpuid selamat pagi proses semua data masuk proses data enang,1.0
1075,1638,jadi kpuid yah mengkorupsi jabat posisi jelas presiden ri,1.0
1076,1639,jokowi pemilu curng kpu netrl lapor bawaslu via youtube,-1.0
1077,1641,wah kalau audit forensik tahu siapa instruksi,-1.0
1078,1642,tehtjemplung lucu nihjambi batanghari batinxxiv muara jangga tps input situng kpu sama,-1.0
1079,1643,tunjuk jelang ramadhan menang bangsa indonesia insya allah hitung suara insya all,1.0
1080,1649,simbahcocol tanda udh lalu jelas y admin kpuid emank cebonger,1.0
1081,1650,positof mungkin admin kpu ngetweet,-1.0
1082,1651,danialnajwanar ferdinandhaean koplakitu kpu hitung manual do saksi masing masing timses,1.0
1083,1652,msaiddidu kpuid sakit gigi labih sakit sakit hati,-1.0
1084,1653,curang niat situng kpuid diinput c palsu saksi warganet punya c asli jelas kriminal,-1.0
1085,1654,demo kpu motori artis papan atas indonesia lawan curang semua menghianati rakya,1.0
1086,1655,kpu ketapang gelar pleno rekapitulasi pemilu tingkat kabupaten,1.0
1087,1661,mulai klaim menang tuduh kpu curang bukti kalap,-1.0
1088,1662,harusnya tuntut intah sebar luas wabah sakit nama pemilu lalu kpu,-1.0
1089,1663,kpuid mula rekapitulasi hasil hitung suara nasional pemilu rekap dimulai pemilu,1.0
1090,1666,munawartaufik samdanmara tsamaradki kpuid beda mas bu tsamara amani alatas bio bilang,1.0
1091,1668,warning jangan hilang fokus prosesor dibayar m jokowi utk alih fokus rakyat hitung,-1.0
1092,1671,kpuid wuahahahahha kalian oknumkpu tggu sampe ajal jemput kalian tanggung jawab semua hadap,-1.0
1093,1676,jangan nah tunduk imam dagel ang layak dijadi teladan siapa d,-1.0
1094,1677,unitedfans cuteanna kpuid real count kpu unggul jokowi,1.0
1095,1679,dukung relawan kecewa andamengapa kata istana,-1.0
1096,1682,bernikusen annasuezann kpuid disonansi kognitif berkeusan akibat pribadi ganda,-1.0
1097,1683,kpuid berani sumpah sambar petir gk,-1.0
1098,1687,aburasyid kpuid bawasluri salah suara salah juta suara,-1.0
1099,1688,jelas jawa tengah suara sah hadir cocok mana datang coblos us,1.0
1100,1689,tanyoana kpuid us provokasi rakyat saatnya semua buka kpuid sdh buka,-1.0
1101,1690,kpu kbb target rapat pleno buka pemilu selesai besok,1.0
1102,1696,oasi cipta kondisi kpu curang,-1.0
1103,1700,seahnegri goblokkapan kpu bilang jokowi menang pilpres,1.0
1104,1702,vivacoid baca judul coment intinya banyak tuduh kpd kpu bukti lapor bawaslu,-1.0
1105,1704,kpuid masabudiman masws viryanazis hsymasyari novidaevi pramonoutan ksetyawan hrsny krisis cen,-1.0
1106,1707,kpu becus kerja digaji ku kalau salah pecat arti siap siap pecat yan,-1.0
1107,1709,haikalhassan pasutagar kpuid selalu ulang salah input ang niat,-1.0
1108,1710,ardianza gerindra dahnilanzar kpuid bawasluri dituduh curang guoblok,-1.0
1109,1711,hnurwahid micheladamnew paling bertanggung jawab atas curang dialah hancur indonesia,-1.0
1110,1713,miris khatib khutbah jumat kemarin bilang sangkut paut kisah ang badar bulan ramadh,-1.0
1111,1714,annasuezann kpuid psikolog sosial leon festinger sdh ingat lemah mentalitas sbg makhluk sosial kadang,-1.0
1112,1715,ktr kpu jawa timur kotak suara polisi bentrok dgn massa krn lindung kotak suara dengar dgn baik vidio,1.0
1113,1717,ronavioleta paling bertanggung jawab atas curang dialah hancur indonesia kekuasaa,-1.0
1114,1720,nakal tuan kpu,-1.0
1115,1721,fadlizon kpuid besarnya beberapa klo jelas disebut jumlah klo ngarang nyeput jumlahnya,1.0
1116,1722,putraerlangga posisi kpubawaslu ang berat mungkin klausul khusus merubah patriotik n,-1.0
1117,1726,syarman bawasluri kpuid nyata selalu suai dgn harap utk bpn prabowo hrs siap dgn apapun,1.0
1118,1727,situng kpu disusupi c palsu suara jokowi medan naik,-1.0
1119,1728,dukung kawal penghitunggan kpu semanggat,1.0
1120,1729,annasuezann kpuid kl ngelesnya makin masuk akal patut diduga gerombol bejat,1.0
1121,1731,akuntofa tegasssss kpu tunduk rizieq kpu tunduk undangundang imakasih kpu,-1.0
1122,1732,pakarlogika sotoyy pakar logikacek langsung web kpu  tps banyak valid jg ngebrain wash,1.0
1123,1733,alisunartii vivacoid cebong baru lahir nah ngikuti situng kpu lihat sendiri jangan minta disuapin,-1.0
1124,1736,doncorleone kpuid c palsu pidana,-1.0
1125,1737,hasil rekapitulasi suara kpu paslon menang telak atas paslon banyumas jateng pihak protes banyak s,1.0
1126,1738,kpuid rasa tunduk sma undang,1.0
1127,1739,idrus apresiasi harga kpu,1.0
1128,1742,ardianza mirip abs nyatanya umum kpu kalau nyata kalah pukulpukul meja,1.0
1129,1744,wanspartan kpuid bawasluri divhumaspolri iya cak emosiemosi sama siapaheeehanya doa dadi wong cilik,1.0
1130,1745,telkomsel screen shoot jadi chek no hp tahu akses disedot kaya,1.0
1131,1748,tolak people power aliansi mahasiswa bandung siap kawal kpu,1.0
1132,1749,kpuid surat suara ja korupsi gmana uang,-1.0
1133,1752,pakai situng pakai sempak merah pakai kondom gigi bu acu hitung kpu hasil vinal,1.0
1134,1753,pks minta bpn prabowo sandi ima hormat hasil akhir kpu,1.0
1135,1754,hnurwahid kpuid makin kurang ajar kpuid tdk peka dgn kritisnya masyarakat stiap hari kritik bh maki,-1.0
1136,1756,ijtima ulama iii hasil putus bhw pemilu curang ulama desak kpu coret nama jokowimaruf,-1.0
1137,1757,tular kpu sby presiden bu,-1.0
1138,1758,jamansulit kpuid salah suara salah juta suara salah,-1.0
1139,1759,s dianggap giring opini publik open data dianggap giring opini publik sains dianggap giring opini publik,-1.0
1140,1761,samdanmara tsamaradki kpuid asli kali tsamaradki,1.0
1141,1762,fadlizon merdekadotcom siapa gk awal jauh hri sblm pemilu mulai fremingnya sdh seting s,-1.0
1142,1763,jujur eliteaparat negara tugas kpu uji allah swt masuk bulan ramadhan,1.0
1143,1765,tsamaradki ireneviena kpuid mana benar tsamaradki,1.0
1144,1766,makin suka liatin hasil situng kpuid srmakin nampaklah panik utk menang,1.0
1145,1767,suara dprd jateng dapil iii kudus dasar hasil pleno kpu murianewscom,-1.0
1146,1768,nafsu kali sekelas media online bilang tgl mei hari sdh hari sabtuitu nafsu menga,-1.0
1147,1770,hari tama kpu grobogan selesai rekapitulasi suara pemilu dapil murianewscom,1.0
1148,1773,kpu peduli sdh bukti curang input data situng kpu banyak tps,-1.0
1149,1775,pleno kpu selesai hasil lengkap suara caleg dprd kabupaten kudus murianewscom,1.0
1150,1776,jon kpuid masabudiman masws viryanazis hsymasyari novidaevi pramonoutan ksetyawan betul kali,1.0
1151,1777,alibi maling tetangkap basah msk rmh org mo namu tp bongkar gembok pagar amp kunci pintu rmh jg dilaku pd ja,-1.0
1152,1780,denger kpuid dizhalimi kerja netral stop curang kasian anak kecil apah klo,-1.0
1153,1782,hasil quick count akun diretas kerjaan admin mantan juru input kpu lupa sejarah gelap,-1.0
1154,1783,ndutsyolshop fisipolugm akun robotnya didukung bagai lembaga survei menang jokowi,1.0
1155,1786,gw mw tanya tanggap dek tsamaradki ttg bnyak korban tinggal dunia pemilu kemudian tangg,-1.0
1156,1788,kpuid drama pecah udah kelar bangunin,1.0
1157,1789,wanspartan padioyan kpuid kapeu rasa tama deklarasi pemilu,1.0
1158,1791,rileks waspada ketua satgas bpn bpk toto nyata suara tggl tunggu putus kpu,-1.0
1159,1792,sdh tugas pemilu wafat doa moga arwah dimulia allah swt lu investigasi menyelu,-1.0
1160,1794,baik kpuid henti tayang hitung web kpu sll salah input lebih hitung tdk men,1.0
1161,1795,buahfresh candigawai kpuid hrs bener,1.0
1162,1796,tsamaradki kpuid makin tahu akhirnyaini benar kpu ktr jl diponegoro depan,1.0
1163,1797,aburizalbakrie yanuaritaeva pilpres rasa sangat prihatin indikasi curang sangat mudah,1.0
1164,1798,imayadewi teukatuah kpuid ang udah siap,1.0
1165,1799,jaring ulama muda nusantara tanggapi ijtima ulama iii cc nahdlatululama khmluqman ubaidullah,1.0
1166,1800,kpuid masabudiman masws viryanazis hsymasyari novidaevi pramonoutan ksetyawan salah entri koq d,-1.0
1167,1802,resmi bpn lapor data salah input situng kpu bawaslu,-1.0
1168,1803,imayadewi teukatuah kpuid salah input tiap hari jeda,-1.0
1169,1804,namanja ruang it kpu ruang karaoke mengambar ruang eliteyg dibayar mahal rakyat kerja kp,-1.0
1170,1805,gua mesti turun tangan lihat curang pilpres sdh nyata faktaafdol via tvmedsostdk dibiar,-1.0
1171,1806,mandatory garudaemasntb putus salah satu komisioner kpu p,-1.0
1172,1807,kpuid bawasluri gerindra fadlizon fahrihamzah dahnilanzar mohon diiksa segera dikoreksi salah scan,1.0
1173,1808,dahnilanzar bang web kpu jam kurang tdk akses,-1.0
1174,1812,kpuid masabudiman masws viryanazis hsymasyari novidaevi pramonoutan ksetyawan kerja bayar pa,1.0
1175,1814,kpuid serah lu komen jg nggk ngefek,1.0
1176,1816,maaf sibuk ngawasin kpu salah input data c salah input tiap hari hadeeuuuuuhhh,-1.0
1177,1818,fadlizon kalau bpn dikunjungi kpu lembaga quick count diliat gimana meisme hitung suaranya berani,1.0
1178,1819,ratuanissah bawasluri kpuid selamat sdh masuk rangkap amp kpu,1.0
1179,1820,kuat kelompok cipayung plus dukung kpu bawaslu dkpp pbnu umat islam tunjuk dewasa berdemokr,1.0
1180,1822,noh berita gini paling diem dianggap wajar yaaaa kpuid,1.0
1181,1824,hasil menang suara pilspres lalu realcount kpu menang vs kalah tetap legowo lu ribut k,1.0
1182,1825,masa tahan dipanjang kpk romi ucap selamat kpu,1.0
1183,1827,dhanihendy kpuid bawasluri kawalpemilu onnowpurbo sandiuno prabowo kpuid banyak ma,1.0
1184,1828,april mestiny djadi hari bencana nasional jiwa layang sebuah pesta demokrasi ujung dng kesa,-1.0
1185,1830,jongmuslim ratuanissah bawasluri kpuid prabowo sandiuno auwas lindungi saksi jangan diracun pki,-1.0
1186,1832,pleno kpu sungai penuh prabowo raih sen jokowi sen berita jam,1.0
1187,1833,hilang suara kode kalbar kapuas hulu boyan tanjung mujan tps disitung scan c,-1.0
1188,1834,vivacoid msaiddidu ngaku kpu salah sampe,-1.0
1189,1835,efek dekat sama kpu salah melulu,-1.0
1190,1836,fadlizon kpuid jadi siapa benar menang,1.0
1191,1837,kpuid masabudiman masws viryanazis hsymasyari novidaevi pramonoutan ksetyawan ngeles,-1.0
1192,1838,c beda mohon dicek ulang kpuid tps kel pasar manggis setiabudi jakarta selatan suara,1.0
1193,1841,tsamaradki ireneviena kpuid hati hati diikuti akun,1.0
1194,1843,kpuid habiburokhman msaiddidu cakkhum toendusara lampir tambah sc web kpu scan c form c plano,1.0
1195,1845,kpuid habiburokhman msaiddidu cakkhum toendusara kpuid mohon dicross check la,1.0
1196,1846,kpuid habiburokhman msaiddidu cakkhum toendusara mohon dicross chec,1.0
1197,1847,pasang jokowimaruf unggul empat wilayah dki jakarta barat jakarta pusat jakarta utara pulau ribu h,1.0
1198,1849,syafrinkar kpuid joked dkindonesia stealth infonya intruder dpn gambir benarkah,-1.0
1199,1850,adrianto pasal amp uu ttg pemilu tlh atur tegas ttg ancam thn pidana penjara bg coba utk menguta,-1.0
1200,1851,kpuid habiburokhman msaiddidu cakkhum toendusara vascoruseimy reactips priyobudis salah input kak h,-1.0
1201,1852,lampir tambah salah input kak sc web kpu scan c versi data input web kpu suara sah,-1.0
1202,1853,akunny resmi biru atas nama lembaga negara kpu like cuitan buzzer paslon cuitanny ngejekin hrs klo s,1.0
1203,1854,situng kpuid beda c asli data input c asli tps pe,1.0
1204,1855,lampir tambah sc web kpu scan c beda form c asli data input c asli,1.0
1205,1857,curang tampak dimatakpuid bawasluri dkppri usut siapakah buat c aspal,-1.0
1206,1861,kpuid msaiddidu zarazettirazr cakkhum tijabar joniirian salah input didepan jadi kpuid,-1.0
1207,1862,said aqil kata kpu caya,-1.0
1208,1864,kpu effect kurang kurang,-1.0
1209,1867,siapa khianat padahl pks sandi ulama padahl dana kmpanyesandi lbh byk sumbang ktimba,-1.0
1210,1869,hukumdan wakakakapantesan blg kpu tsm curangnyangitung presiden keberapa ngawur doi,-1.0
1211,1871,imayadewi guspul prabowo sby dijanji kubu tahana dukung ahy pd pilpres,1.0
1212,1872,kpuid jelas hoax malah minta bukti eh onoh menang kagak papa bukti,-1.0
1213,1874,bpn prabowo sandi bangkit bawa bukti lebih salah input situng kpu it bpn desak bawasluri henti situng,-1.0
1214,1877,sadisss edit subhanallah bu salah input edit hasil scannya bawasluri kpuid,-1.0
1215,1878,wanspartan rekidatuak kpuid sedang dibuka pikir tuhan kpu sedang diri diman,1.0
1216,1879,abiyyu cakkhum kpuid bangpino putrabanten maulanatigor mbahuyok cari setan empuan,-1.0
1217,1880,bu pemilunya curang selenggara kpu curang indikasi menang paslon dipesan,-1.0
1218,1882,bawaslu kukar laku awas kait proses serah lapor ima keluar dana kampanye lppdk,1.0
1219,1884,wakakkakakefek bela kpu wong sby presiden jeh piye jal,1.0
1220,1885,lebih parah serang oris,1.0
1221,1886,situng gaduh buat kpu kekeh tahan,-1.0
1222,1888,rakyat ramairamai koreksi salah input tugas kpu inilah the real people power suatu dibayang s,-1.0
1223,1891,hati banyak alih isufokus kinerja kpu lengah dikit tewas taulani mahfud omdo pindah,-1.0
1224,1893,mui tokoh masyarakat majalengka apresiasi kinerja kpu hinggapolri,1.0
1225,1894,negara buat jahat hadap rakyatnya hallo mk ma kamu praktisi intelijen cipta kondisi,-1.0
1226,1895,ketua it bpn agus maksum bunya kurang sekarang situng malah tambah kacau brutal bu salah,-1.0
1227,1896,jangan provokasi sama berita aneh biarin divhumaspolri kerja ikut komen masalah ibukota pindah ata,-1.0
1228,1897,sesema maling saling mensupport satu maling duit rakyat satunya maling suara rakyat selamat datan,-1.0
1229,1899,aprilialin situng kpu bu objek sengketa pemilu sama nuduh maling barang hilang d,-1.0
1230,1900,nyata bapak mahfud udah tular sama kpu jadi salah entri yaaa sby buka,-1.0
1231,1902,careandidin partaisocmed situng kpu bu objek sengketa pemilu sama nuduh maling barang hilang,-1.0
1232,1903,geloraco bingung kpu,-1.0
1233,1904,kawal kotak suara kpu provinsi sulsel hasil rapat pleno rekaptiulasi tetap hasil hitung ole,1.0
1234,1907,ariefbudiman rakyat banyak curang hasil hitung salah input sebut disengaja,-1.0
1235,1908,msapunya fadlizon kpuid bawasluri luar binasa,-1.0
1236,1913,kpuid masabudiman masws viryanazis hsymasyari novidaevi pramonoutan ksetyawan kpuid jgan cari du,-1.0
1237,1914,hitung mundurpengumuman kpuid tanggal mei hari hasil hitung kpu pukul semo,1.0
1238,1915,maklambeturah rizmawidiono sambut bulan suci ramadan hati bersih penuh kedamaianpesta de,1.0
1239,1917,kpuid jangan suka alih semua rakyat beri kinerjamu kembung suara danme,-1.0
1240,1918,turut salah satu komisioner kpu salah entry lebih an diuntung human error sebut,-1.0
1241,1919,kpuid masabudiman masws viryanazis hsymasyari novidaevi pramonoutan ksetyawan koyok wong goblok cu,-1.0
1242,1920,tugas kpps wafat level jadi luar biasa bencana nasional rasa malu catat,-1.0
1243,1924,kingpurwa wes wayahe ganti wasit tni jadi wasit gantiin kpu,-1.0
1244,1927,detikcom keren bpn team it kuat lapor kpu tantang relawan jokowi biasa relawan jokowi cukup gerta,1.0
1245,1930,abdulrachim kpuid kpuid kpkri bawasluri gerindra jokowi curang,-1.0
1246,1933,abdulrachim enyusman kpuid lihat jokowi c situng kpuid beda dgn c asli dipegang rkyt,1.0
1247,1936,hoax video orasi empuan kpu bu wali kotarisma,-1.0
1248,1937,tanyoana rakrianyoga kpu kaya gudang elektronik,1.0
1249,1939,greenblack masifaturohmi masabudiman kpuid jadi giring opini publik bukti wasit berpih,-1.0
1250,1940,jadi tps gerung utara gerung lombok barat ntb input diweb kpu tdk ssuai c asli janggal,-1.0
1251,1941,kpu buat curang suara diambil dimasu tambah suara cara palsu c tugas kpu,-1.0
1252,1942,hnurwahid kpuid adil,1.0
1253,1945,rizmawidiono semangat bapak kpu,1.0
1254,1946,karniilyas bang bongkar dong sitem it kpu ilc,-1.0
1255,1947,rmolco mbok coba tabayun dulu kyai ngomong bukti curang kpu ramai jd omong rakyat,-1.0
1256,1948,panik tim it prabowo datangi bawaslu serah bukti kecurngan kpu pemilu,-1.0
1257,1949,sby presiden prof indonesia ko jadi sakit begini kpuid prof,-1.0
1258,1950,hermanat kpuri tps kel tanjak besar kecrajec tangerang banten dpt dapt ditulis why kpuri,1.0
1259,1951,ustadtengkuzul liat tabel lihat isinya kasihan tuch cebong dikibulin kpu,1.0
1260,1952,rizmawidiono enak te firza ne jg kpu teken onta situ,1.0
1261,1953,kpuid urus kecil jangan keringetan gitu napa bang urus gede noh,-1.0
1262,1954,massa bogor beri juluk kpu komplot khianat umat viva,-1.0
1263,1955,alhamdulillah susup lacak cantum berita media online judul,-1.0
1264,1956,bpn prabowosandi minta bawaslu ri intah kpu ri henti hitung me,1.0
1265,1957,hasil pleno kpu mulai direkap lets see buat banding versi pleno kpu versi situng kpu,-1.0
1266,1959,bpn minta situng kpu dihenti mudharatnya lebih banyak manfaatnya,1.0
1267,1961,binatang paling setia kate anjing maok benar maok bangsat tuannye anjing tetap setia bela,1.0
1268,1962,mediaindonesia emang fadlizon lbh profesional kpu,1.0
1269,1963,ustadtengkuzul mending nunggu hasil resmi kpu jangan lalu tampil narasi akal sehat,1.0
1270,1964,suai fakta dilapangan omong tindak surat suara coblos malaysia dibilang sampah,-1.0
1271,1965,situng kpuid makin gila suara angka,-1.0
1272,1967,msapunya kpuid bawasluri prof m bilang data masuk ksalahan data masuk,1.0
1273,1968,ahmadub syarman ustadtengkuzul menujudamai hahahha tai lu goblok data tkn udah dibuka data qui,-1.0
1274,1971,atur kpu tetap presiden pilih digugat ma inimasalahannya,1.0
1275,1975,msapunya kpuid bawasluri mantap ganyang begundal,1.0
1276,1976,jadi begini segera dilaku damping bpn tanya bpn daerahdaerah,1.0
1277,1977,msapunya kpuid bawasluri wah kriminal bu human eror lagipolisi nangkap ni,-1.0
1278,1979,msapunya lookinglove kpuid bawasluri bkn curang rampok angan,-1.0
1279,1982,dodylucas akuntofa sampah busuk dipatah kpu ribu formulir c dimil,-1.0
1280,1983,detikcom berani riziek dtg sendiri kpu skalian bawa data ktnya punya croscek kl ema,-1.0
1281,1984,msapunya ampaskopi kpuid bawasluri jahat demokrasi sembunyi jadi komisioner kpu,-1.0
1282,1985,pidana seluruh komisioner kpuid sllu dalih salah input hingga ribu kali lebihkesalahan input,-1.0
1283,1986,kpu tunduk kpu tunduk cukong,-1.0
1284,1987,pantau proses input data situng kpu tugas dpr awas,-1.0
1285,1988,januryanur kpuid goblok dungggu kibbik aiaaaap plcidn,-1.0
1286,1989,msapunya munawartaufik kpuid bawasluri bawasluri tindaklanjuti lapor bpn jangan diemin kasia,-1.0
1287,1990,azzamizzulhaq mprop lg gembira riajd sering keselip mprop kapan maen kpu lg,1.0
1288,1994,pnjljh rizmawidiono usah berizik disana zik balik kesini trus datang kpu sendiri berani,-1.0
1289,1996,liat youtube dukung ufah pede banget menang bilang nunggu hasil final kpu jadi i,1.0
1290,1997,kpu tugas kpps tinggal sakit detiknews,-1.0
1291,1998,indikasi situng lambat tunggu c palsu upload,-1.0
1292,1999,galihholic antaranews ekowboy lu cerdas bong dilapor mk hasil tetap kpu buka,1.0
1293,2001,dapet sumber data salah mana kpuid artinya lapor bpn hirau,-1.0
1294,2002,situng kpu dinilai tambah kacau brutal,-1.0
1295,2003,akunalar kpuid fahrihamzah msaiddidu andrerosiade kpuid jgan tipu rakyat tega hati mu menip,1.0
1296,2004,msaiddidu kpuid emang situ bersih broudah lahbiar kpu selesai tugas nyajangan diganggu ustolon,1.0
1297,2005,bpn serah dokumen duga curang sistem hitung it kpu situng bawaslu kini bpn balik m,-1.0
1298,2006,sapulidi dj kpuid kpuid ngeles us bajai,-1.0
1299,2008,kpuid hibur admin kpu,1.0
1300,2009,pasang jokowimaruf unggul empat wilayah dki jakarta barat jakarta pusat jakarta utara pulau,1.0
1301,2012,iswan rangnareh mohon ijin tanya mreka smua jokowi kpuid bawasluri mohon maaf jik,1.0
1302,2014,kpuid masabudiman masws viryanazis hsymasyari novidaevi pramonoutan ksetyawan pintar j,1.0
1303,2018,kpuid masabudiman masws viryanazis hsymasyari novidaevi pramonoutan ksetyawan ilmuwan baru,1.0
1304,2021,gerindra kunjung dilaku bpn sangat bagus tlng sampai pasang siap lego,1.0
1305,2022,detikcom tlg kpuid update jumlah korban nah posting bawah tgl april,-1.0
1306,2023,kpu heran pihak minta situng dihenti lewat sayangicom,1.0
1307,2024,doanmasengi newsjundi prabowo sandiuno biar anggap prabowo sebatas presiden balihospanduk,1.0
1308,2026,kpuid masabudiman masws viryanazis hsymasyari novidaevi pramonoutan ksetyawan iya,1.0
1309,2027,jurdil biji mata lu letak selamat kpu laksana pemilu jurdil viva,1.0
1310,2028,mansiank kpuid kpuri bawasluri coba ricek kpu kerja sembrono sengaja,1.0
1311,2029,temu presiden jokowi ahy harap semua pihak dewasa sikapi hasil resmi kpu,1.0
1312,2031,hermanat utk re begadang aneh data kpuri tps kel pangarengan kecrajeg,-1.0
1313,2033,hnurwahid kpuid lapor usah curhat sosmed,-1.0
1314,2035,ferrykoto prabowo kpuid analisa salah tetep inputnya jadi,-1.0
1315,2037,kampanye masa dukung mana banyak masa dukung mana tip masa dukung mada adem masa pendu,1.0
1316,2045,salah input data kpu untung kubu jg banyak hari ditemu kitar salah input dgn stengahnya men,-1.0
1317,2047,kalah dg lawan mhsw sdh panggil dlm esok k,1.0
1318,2049,republikaonline hahahahahaada residivis rizieq mesum minta apapun hasil kpu penting prabowo dilantik jad,1.0
1319,2051,darurat curang kait c amp input data kpu aktivis tdk desak kpuid u tutup situng,-1.0
1320,2052,tutup situng komisioner kpu dijerat pidana pihak tegak hukum seret muka huk,-1.0
1321,2053,ronnierusli karniilyas ngk bklan berani mngka ny cuti pnjang padahal momen tepat mmbukti ku,1.0
1322,2054,impambudi fattuh kurang ilmu ilmu sehebat penemuandurianjika thn p,1.0
1323,2055,wiwindilevo akuntofa kpuid prabowo omdo emang hnya curangi rasa paling jujur padahal preettttt,1.0
1324,2056,om banyak gaul sama kpu hehee,1.0
1325,2057,tsamaradki sundaroe kpuid lu kpu tipu sana tipu,1.0
1326,2059,maulana kpuid nyinyir abis,-1.0
1327,2061,doradong ketua kpu manipulasi pikir rakyat ajak rakyat ikut dungu tonton mo,-1.0
1328,2064,kpu kaltim gelar doa sama tugas yangmeninggal,1.0
1329,2066,dolipsum pututekojati garuda kpuid kabupatenkota masuk semua jadi data,1.0
1330,2067,hasil final pacitan dasar hasil rekapitulasi kpupacitan selasa hingga rabu,-1.0
1331,2068,onnowpurbo lukah audit forensik it kpu turut g onnowpurbo,-1.0
1332,2069,putraerlangga kpuid bawasluri jokowi prabowo fakta lapangansuara bpk prabowo unggul menang,1.0
1333,2070,bangray akuntofa kpuid prabowo bukti curang untung dasar tkn dungu curang rugi,-1.0
1334,2074,partai demokrat tetap konsisten sama prabowo prinsipnya pd tinggal teman sulit pd,-1.0
1335,2075,hnurwahid kpuid jangan banyak cocok loe nur kalau ang bukti nyata lapor kamu pin goblokkkk,-1.0
1336,2076,abdulrachim satriawaniwan kpuid kpuid ikut libat dlm jahat pemilu palsu c,-1.0
1337,2078,tsamaradki kpuid baru join maksudnys,1.0
1338,2080,tsamaradki kpuid tamara baru bulan maret followers tiga ribu lebih how,1.0
1339,2082,baru bpn nama dukung penuh alhamdulillah,1.0
1340,2083,detikcom oalah rizieq bagai ulama dukung biayar cepat selesai malah elambat kalau,1.0
1341,2084,rqthea ev kpuid masabudiman viryanazis lihat dulu baru bicara,1.0
1342,2085,hasil hitung suara real count kpu pilpres sabtu mei suara jo via youtube,1.0
1343,2086,kpuid tetap semangat kpu sy cara pribadi tetap dukung kpu dlm selesai pemilu cara jujur a,1.0
1344,2089,makin dunguyg kalah sapa menang sapa hasil real count kpu msh langsung,1.0
1345,2093,gmeirza bentengnkri kpuid gdede cemar nama baik jokowi struktur sistematis masif,-1.0
1346,2095,fadlizon kla emang salah kpu letak salah coba bukti,-1.0
1347,2098,abdulrachim kpuid otak kalian palsu kpuid ehpudmelek pud lu melek,-1.0
1348,2100,ronnierusli trus layak jd pnentu rizik kabur anggar sangat transparan bs diaudit klo lu matamu,1.0
1349,2101,gureschannel suprisinto muhamma dahnilanzar gunanya relawan cong iksa hasil transparansi kpu,1.0
1350,2103,kpuid masabudiman masws viryanazis hsymasyari novidaevi pramonoutan ksetyawan pemilu paling parah maluin,-1.0
1351,2104,audit forensik sistem situng c jawab tepis stigma konspirasi kpu kuasa,-1.0
1352,2106,papihamlet priyobudis dargalang artikel hari dijawab kpu kabupaten blitar masalah tt,1.0
1353,2107,fadlizon advokatlk kpuid kyknya situngnya kpu pakai jin jin tsb ma tumbal sekuan ratus org kpps tinggal hhh,-1.0
1354,2110,kpuid iya benar kpu klo anak kecil bobol emg hoax paling msk akal tiap hari utak atik situs tsb,1.0
1355,2111,geloraco ap dgn rezim kpu,-1.0
1356,2112,hoax mendegilitimasi kpu report postingan report gtgt,-1.0
1357,2114,imayadewi ireneviena kpuid kpuid beda mana klo salah batas nyaklo batas namany,-1.0
1358,2120,putraerlangga kpuid bawasluri lihat jadi laku jujur adil tiap daerah provinsi s,1.0
1359,2121,msapunya kpuid bawasluri prof m bilang data masuk ksalahan data mas,1.0
1360,2122,ayiepnano pras jackvardan kumpar c plano babinsa dijadi bukti hukum prosesnya y,-1.0
1361,2124,doncorleone kpuid ang mendisain umat balas brutal alas te,-1.0
1362,2127,namakuella detikcom trz caya kpu bukti curang waras,-1.0
